user_id,event_type,event_time,device,city
51,message_sent,2024-11-10 23:39:25,ios,Isfahan
53,message_sent,2024-11-10 23:53:28,ios,Isfahan
78,message_sent,2024-11-11 00:05:38,android,Mashhad
17,login,2024-11-11 00:29:23,android,Mashhad
63,login,2024-11-11 00:32:35,android,Shiraz
28,message_sent,2024-11-11 00:40:34,ios,Shiraz
39,login,2024-11-11 00:48:00,android,Tabriz
95,message_sent,2024-11-11 01:20:34,ios,Tehran
40,login,2024-11-11 01:57:58,android,Tehran
12,message_sent,2024-11-11 02:01:32,android,Shiraz
90,message_sent,2024-11-11 02:06:48,android,Isfahan
95,message_sent,2024-11-11 02:18:38,android,Isfahan
17,message_sent,2024-11-11 02:22:02,android,Tabriz
26,message_sent,2024-11-11 02:43:23,android,Isfahan
70,message_sent,2024-11-11 03:00:43,android,Mashhad
54,message_sent,2024-11-11 03:07:47,android,Shiraz
37,message_sent,2024-11-11 03:27:07,android,Mashhad
33,message_sent,2024-11-11 03:28:15,ios,Isfahan
40,message_sent,2024-11-11 03:41:53,android,Shiraz
5,login,2024-11-11 04:03:40,android,Shiraz
57,message_sent,2024-11-11 04:09:31,ios,Tehran
6,message_sent,2024-11-11 04:17:08,ios,Tehran
88,message_sent,2024-11-11 04:18:08,android,Tabriz
13,message_sent,2024-11-11 04:38:01,ios,Isfahan
9,message_sent,2024-11-11 04:46:38,ios,Tehran
34,login,2024-11-11 05:29:45,ios,Tehran
64,login,2024-11-11 05:36:29,android,Isfahan
97,message_sent,2024-11-11 05:45:58,android,Mashhad
83,message_sent,2024-11-11 06:24:36,android,Mashhad
19,login,2024-11-11 06:30:20,android,Tehran
29,login,2024-11-11 06:38:17,android,Isfahan
80,message_sent,2024-11-11 06:45:31,ios,Tabriz
6,message_sent,2024-11-11 06:47:02,ios,Mashhad
27,message_sent,2024-11-11 06:57:19,android,Isfahan
5,message_sent,2024-11-11 07:00:21,android,Shiraz
21,message_sent,2024-11-11 07:16:48,android,Tehran
61,message_sent,2024-11-11 07:50:11,android,Isfahan
2,message_sent,2024-11-11 08:03:26,ios,Tehran
9,login,2024-11-11 08:03:45,android,Isfahan
81,message_sent,2024-11-11 08:23:15,ios,Isfahan
65,message_sent,2024-11-11 08:42:20,ios,Shiraz
63,login,2024-11-11 09:15:26,android,Tabriz
39,login,2024-11-11 09:28:34,android,Shiraz
9,message_sent,2024-11-11 09:32:54,android,Mashhad
63,message_sent,2024-11-11 09:38:06,ios,Tehran
80,message_sent,2024-11-11 09:56:24,ios,Tabriz
52,message_sent,2024-11-11 09:58:33,android,Mashhad
60,message_sent,2024-11-11 10:07:00,ios,Isfahan
29,message_sent,2024-11-11 10:56:38,android,Mashhad
69,login,2024-11-11 11:16:57,ios,Tabriz
47,message_sent,2024-11-11 11:33:43,ios,Isfahan
97,message_sent,2024-11-11 11:42:55,android,Shiraz
33,message_sent,2024-11-11 11:46:56,ios,Tehran
2,login,2024-11-11 12:54:53,android,Isfahan
66,login,2024-11-11 13:00:53,android,Tabriz
90,message_sent,2024-11-11 13:22:11,android,Isfahan
59,message_sent,2024-11-11 13:30:24,android,Isfahan
62,login,2024-11-11 13:30:25,android,Shiraz
29,login,2024-11-11 13:36:38,ios,Mashhad
69,message_sent,2024-11-11 13:41:47,ios,Shiraz
9,message_sent,2024-11-11 13:50:08,android,Tabriz
62,message_sent,2024-11-11 13:57:13,android,Mashhad
85,message_sent,2024-11-11 14:05:10,android,Mashhad
34,message_sent,2024-11-11 14:33:06,ios,Mashhad
18,message_sent,2024-11-11 15:04:49,android,Isfahan
19,login,2024-11-11 15:43:42,ios,Mashhad
83,message_sent,2024-11-11 15:46:43,android,Mashhad
78,message_sent,2024-11-11 15:47:56,ios,Shiraz
41,message_sent,2024-11-11 15:49:09,android,Tabriz
70,message_sent,2024-11-11 16:03:12,android,Mashhad
97,message_sent,2024-11-11 16:10:18,android,Shiraz
69,message_sent,2024-11-11 16:25:26,android,Mashhad
3,message_sent,2024-11-11 16:31:28,ios,Mashhad
38,login,2024-11-11 16:42:59,android,Tehran
77,message_sent,2024-11-11 16:59:32,android,Tabriz
83,message_sent,2024-11-11 17:14:01,ios,Shiraz
70,message_sent,2024-11-11 17:25:48,android,Isfahan
19,message_sent,2024-11-11 17:43:14,android,Tabriz
56,message_sent,2024-11-11 18:08:17,android,Tabriz
6,message_sent,2024-11-11 18:41:33,android,Tehran
16,message_sent,2024-11-11 18:51:25,ios,Mashhad
56,message_sent,2024-11-11 18:54:23,android,Tehran
75,message_sent,2024-11-11 19:03:29,android,Tehran
88,message_sent,2024-11-11 19:29:01,android,Tabriz
1,message_sent,2024-11-11 19:31:54,ios,Isfahan
5,message_sent,2024-11-11 19:43:22,android,Tabriz
17,login,2024-11-11 19:45:33,android,Tabriz
30,message_sent,2024-11-11 20:14:22,ios,Tabriz
24,message_sent,2024-11-11 20:15:41,ios,Isfahan
13,message_sent,2024-11-11 20:17:09,android,Mashhad
84,login,2024-11-11 20:18:47,android,Shiraz
25,login,2024-11-11 20:31:10,ios,Tehran
33,login,2024-11-11 20:35:58,android,Tabriz
30,message_sent,2024-11-11 20:56:26,ios,Shiraz
27,message_sent,2024-11-11 20:56:59,ios,Tehran
60,message_sent,2024-11-11 21:30:19,ios,Mashhad
92,message_sent,2024-11-11 21:54:26,android,Mashhad
43,login,2024-11-11 22:18:08,ios,Tehran
10,message_sent,2024-11-11 22:39:42,android,Tabriz
5,message_sent,2024-11-11 23:40:26,ios,Tabriz
50,message_sent,2024-11-12 00:02:29,ios,Shiraz
14,message_sent,2024-11-12 00:07:33,android,Shiraz
15,message_sent,2024-11-12 00:19:49,android,Shiraz
81,login,2024-11-12 00:28:21,android,Shiraz
99,message_sent,2024-11-12 00:36:20,android,Mashhad
86,message_sent,2024-11-12 01:31:02,ios,Mashhad
94,login,2024-11-12 01:47:00,android,Tehran
88,message_sent,2024-11-12 02:11:34,android,Tehran
70,message_sent,2024-11-12 02:37:48,android,Mashhad
87,message_sent,2024-11-12 02:39:15,android,Shiraz
68,message_sent,2024-11-12 02:46:48,android,Tabriz
61,message_sent,2024-11-12 03:04:10,android,Tabriz
36,message_sent,2024-11-12 03:06:25,android,Tabriz
47,message_sent,2024-11-12 03:25:45,android,Shiraz
40,message_sent,2024-11-12 03:26:17,ios,Tabriz
1,message_sent,2024-11-12 03:31:36,ios,Tabriz
28,message_sent,2024-11-12 03:47:38,android,Tabriz
74,message_sent,2024-11-12 04:14:12,android,Shiraz
75,message_sent,2024-11-12 04:35:54,ios,Mashhad
59,message_sent,2024-11-12 04:36:50,ios,Shiraz
4,message_sent,2024-11-12 04:54:31,ios,Isfahan
91,message_sent,2024-11-12 05:30:50,android,Mashhad
96,login,2024-11-12 05:33:02,ios,Tabriz
34,message_sent,2024-11-12 05:39:33,android,Tehran
7,message_sent,2024-11-12 05:46:16,ios,Isfahan
93,message_sent,2024-11-12 05:51:33,android,Mashhad
63,message_sent,2024-11-12 05:56:21,android,Shiraz
74,message_sent,2024-11-12 05:57:03,ios,Shiraz
67,message_sent,2024-11-12 05:57:37,android,Tehran
69,message_sent,2024-11-12 06:15:42,ios,Tabriz
58,message_sent,2024-11-12 06:20:07,android,Tabriz
73,login,2024-11-12 06:22:21,android,Mashhad
5,login,2024-11-12 06:22:50,android,Mashhad
11,message_sent,2024-11-12 06:47:51,android,Shiraz
70,message_sent,2024-11-12 07:15:26,ios,Isfahan
40,message_sent,2024-11-12 07:28:30,ios,Tabriz
94,message_sent,2024-11-12 07:33:23,android,Shiraz
83,message_sent,2024-11-12 08:03:51,android,Isfahan
92,login,2024-11-12 08:07:50,ios,Tabriz
52,message_sent,2024-11-12 08:45:54,android,Isfahan
71,login,2024-11-12 08:48:44,android,Isfahan
62,message_sent,2024-11-12 08:50:17,android,Tehran
13,message_sent,2024-11-12 09:09:40,android,Mashhad
42,login,2024-11-12 09:43:40,ios,Mashhad
3,login,2024-11-12 10:13:56,android,Tabriz
50,login,2024-11-12 10:17:57,android,Tabriz
78,message_sent,2024-11-12 11:09:18,android,Tabriz
75,login,2024-11-12 11:23:15,android,Isfahan
65,message_sent,2024-11-12 11:31:50,android,Mashhad
47,login,2024-11-12 12:29:52,ios,Tabriz
66,message_sent,2024-11-12 12:47:33,android,Shiraz
16,message_sent,2024-11-12 13:00:02,android,Tabriz
64,message_sent,2024-11-12 13:21:10,android,Tabriz
82,login,2024-11-12 13:42:28,android,Tabriz
33,login,2024-11-12 13:47:10,android,Tehran
72,message_sent,2024-11-12 13:52:39,android,Shiraz
90,message_sent,2024-11-12 14:11:35,ios,Mashhad
20,message_sent,2024-11-12 15:12:32,android,Shiraz
53,message_sent,2024-11-12 15:21:42,android,Tehran
38,message_sent,2024-11-12 15:35:13,android,Mashhad
12,message_sent,2024-11-12 16:00:24,android,Mashhad
82,message_sent,2024-11-12 16:09:48,ios,Tehran
85,login,2024-11-12 16:14:36,ios,Tabriz
62,message_sent,2024-11-12 16:40:21,android,Mashhad
12,login,2024-11-12 16:47:18,android,Tehran
36,message_sent,2024-11-12 16:51:09,android,Isfahan
39,message_sent,2024-11-12 16:51:27,android,Tabriz
86,login,2024-11-12 17:20:40,ios,Tabriz
24,message_sent,2024-11-12 18:12:01,ios,Shiraz
5,message_sent,2024-11-12 18:12:38,android,Isfahan
96,message_sent,2024-11-12 18:15:20,ios,Mashhad
93,message_sent,2024-11-12 18:32:20,android,Tehran
73,message_sent,2024-11-12 18:47:46,android,Mashhad
57,login,2024-11-12 19:30:09,android,Mashhad
26,message_sent,2024-11-12 19:50:59,android,Mashhad
22,login,2024-11-12 19:59:01,ios,Tehran
85,message_sent,2024-11-12 20:20:03,android,Mashhad
67,message_sent,2024-11-12 20:31:57,ios,Tabriz
90,login,2024-11-12 20:36:06,android,Tehran
18,login,2024-11-12 20:40:40,android,Tehran
73,message_sent,2024-11-12 20:43:11,android,Isfahan
81,login,2024-11-12 20:51:26,android,Tehran
97,message_sent,2024-11-12 20:54:01,ios,Shiraz
98,message_sent,2024-11-12 21:01:39,android,Tabriz
22,login,2024-11-12 21:02:25,android,Isfahan
2,login,2024-11-12 21:11:01,android,Isfahan
52,message_sent,2024-11-12 21:12:13,ios,Isfahan
68,message_sent,2024-11-12 21:33:37,android,Tehran
47,message_sent,2024-11-12 21:33:43,ios,Shiraz
1,message_sent,2024-11-12 21:37:42,android,Shiraz
87,login,2024-11-12 21:44:14,android,Shiraz
71,message_sent,2024-11-12 21:46:00,android,Tabriz
62,message_sent,2024-11-12 21:47:32,android,Mashhad
70,message_sent,2024-11-12 22:32:23,ios,Isfahan
9,message_sent,2024-11-12 22:39:29,android,Tabriz
38,message_sent,2024-11-12 22:56:05,android,Shiraz
32,login,2024-11-12 23:25:40,android,Tabriz
49,message_sent,2024-11-12 23:26:45,android,Mashhad
18,message_sent,2024-11-12 23:29:44,android,Shiraz
7,message_sent,2024-11-12 23:32:44,ios,Tabriz
73,login,2024-11-12 23:43:58,android,Tehran
15,login,2024-11-12 23:48:05,android,Mashhad
71,message_sent,2024-11-12 23:50:16,ios,Shiraz
40,message_sent,2024-11-13 00:05:27,android,Mashhad
3,message_sent,2024-11-13 00:09:31,android,Shiraz
12,message_sent,2024-11-13 00:31:02,android,Isfahan
36,login,2024-11-13 00:33:37,android,Isfahan
56,message_sent,2024-11-13 00:33:37,android,Shiraz
31,message_sent,2024-11-13 00:51:35,ios,Tehran
92,message_sent,2024-11-13 00:56:28,android,Mashhad
5,message_sent,2024-11-13 00:59:04,android,Tabriz
42,message_sent,2024-11-13 01:01:17,android,Mashhad
46,login,2024-11-13 01:06:02,ios,Tabriz
74,message_sent,2024-11-13 01:58:03,ios,Mashhad
42,login,2024-11-13 02:02:35,android,Shiraz
58,message_sent,2024-11-13 02:23:29,android,Isfahan
4,message_sent,2024-11-13 03:14:53,android,Mashhad
27,message_sent,2024-11-13 03:29:01,ios,Tehran
21,message_sent,2024-11-13 03:53:52,android,Shiraz
44,login,2024-11-13 03:56:39,android,Isfahan
9,login,2024-11-13 04:27:59,android,Shiraz
13,message_sent,2024-11-13 04:36:52,android,Shiraz
33,message_sent,2024-11-13 05:27:36,android,Tabriz
95,login,2024-11-13 05:56:00,ios,Mashhad
15,message_sent,2024-11-13 06:39:53,android,Tabriz
34,message_sent,2024-11-13 06:46:22,ios,Tabriz
57,message_sent,2024-11-13 06:50:08,android,Shiraz
76,message_sent,2024-11-13 06:57:34,android,Shiraz
96,message_sent,2024-11-13 06:59:04,android,Mashhad
45,message_sent,2024-11-13 07:20:26,android,Mashhad
36,message_sent,2024-11-13 07:30:24,android,Shiraz
2,message_sent,2024-11-13 07:33:09,ios,Tabriz
60,message_sent,2024-11-13 07:38:37,android,Tabriz
17,message_sent,2024-11-13 08:25:40,android,Mashhad
29,login,2024-11-13 08:31:59,ios,Shiraz
12,message_sent,2024-11-13 08:58:25,android,Mashhad
5,message_sent,2024-11-13 08:58:42,ios,Isfahan
95,message_sent,2024-11-13 09:38:32,android,Shiraz
64,message_sent,2024-11-13 09:39:07,android,Tehran
97,message_sent,2024-11-13 09:44:56,android,Isfahan
52,message_sent,2024-11-13 09:53:15,android,Shiraz
75,message_sent,2024-11-13 09:56:49,android,Mashhad
78,login,2024-11-13 10:45:47,ios,Tehran
35,message_sent,2024-11-13 10:51:09,android,Tabriz
6,login,2024-11-13 11:04:06,ios,Isfahan
37,message_sent,2024-11-13 11:09:30,android,Shiraz
9,message_sent,2024-11-13 11:38:11,android,Tabriz
5,login,2024-11-13 11:48:14,android,Shiraz
81,message_sent,2024-11-13 12:07:14,android,Mashhad
42,message_sent,2024-11-13 12:34:48,android,Shiraz
52,message_sent,2024-11-13 12:39:09,ios,Mashhad
72,message_sent,2024-11-13 12:43:56,android,Isfahan
13,message_sent,2024-11-13 12:56:45,ios,Tabriz
87,login,2024-11-13 13:08:56,android,Shiraz
64,message_sent,2024-11-13 13:10:08,android,Tehran
59,message_sent,2024-11-13 13:11:18,ios,Mashhad
80,message_sent,2024-11-13 13:13:54,ios,Tehran
9,login,2024-11-13 13:22:25,android,Isfahan
74,login,2024-11-13 13:30:10,android,Isfahan
84,login,2024-11-13 13:30:58,android,Tehran
97,message_sent,2024-11-13 13:31:48,android,Isfahan
93,login,2024-11-13 13:31:54,ios,Isfahan
89,message_sent,2024-11-13 13:41:13,android,Mashhad
33,message_sent,2024-11-13 13:43:34,ios,Isfahan
76,message_sent,2024-11-13 13:43:58,android,Shiraz
13,message_sent,2024-11-13 13:49:03,android,Shiraz
12,message_sent,2024-11-13 14:21:40,android,Tabriz
59,message_sent,2024-11-13 14:36:31,android,Tabriz
26,message_sent,2024-11-13 14:45:50,android,Mashhad
51,message_sent,2024-11-13 15:03:24,ios,Mashhad
24,login,2024-11-13 15:07:14,android,Tehran
10,message_sent,2024-11-13 15:28:26,android,Shiraz
99,login,2024-11-13 15:32:46,android,Mashhad
86,message_sent,2024-11-13 15:48:54,android,Shiraz
44,message_sent,2024-11-13 16:17:47,android,Isfahan
62,login,2024-11-13 16:33:26,android,Tabriz
13,message_sent,2024-11-13 16:34:20,android,Isfahan
24,login,2024-11-13 16:57:38,android,Tabriz
76,message_sent,2024-11-13 17:01:39,android,Shiraz
99,message_sent,2024-11-13 17:48:01,android,Tehran
57,message_sent,2024-11-13 18:15:01,ios,Tabriz
35,message_sent,2024-11-13 18:25:17,android,Tabriz
87,message_sent,2024-11-13 18:35:24,android,Mashhad
77,message_sent,2024-11-13 18:38:30,android,Tabriz
38,message_sent,2024-11-13 18:38:31,android,Tabriz
6,login,2024-11-13 18:57:03,ios,Shiraz
82,message_sent,2024-11-13 19:52:02,android,Tehran
64,message_sent,2024-11-13 19:53:48,android,Shiraz
12,message_sent,2024-11-13 20:16:31,ios,Isfahan
96,message_sent,2024-11-13 20:23:25,android,Mashhad
85,message_sent,2024-11-13 20:26:40,android,Mashhad
53,message_sent,2024-11-13 20:39:57,ios,Mashhad
69,message_sent,2024-11-13 20:42:14,android,Isfahan
93,login,2024-11-13 20:51:43,android,Mashhad
34,message_sent,2024-11-13 20:51:52,android,Mashhad
32,message_sent,2024-11-13 20:59:46,android,Tehran
84,message_sent,2024-11-13 21:08:39,android,Tabriz
34,message_sent,2024-11-13 21:10:21,android,Tehran
34,message_sent,2024-11-13 21:13:13,android,Mashhad
75,login,2024-11-13 21:15:48,ios,Isfahan
79,message_sent,2024-11-13 21:16:01,android,Mashhad
8,login,2024-11-13 21:43:18,android,Isfahan
51,login,2024-11-13 21:48:15,android,Mashhad
1,login,2024-11-13 21:56:03,android,Isfahan
54,message_sent,2024-11-13 21:57:43,ios,Tabriz
53,login,2024-11-13 22:01:52,android,Mashhad
45,login,2024-11-13 22:10:38,android,Tehran
81,message_sent,2024-11-13 22:20:40,ios,Tehran
30,login,2024-11-13 22:36:36,android,Tehran
6,message_sent,2024-11-13 22:44:40,ios,Shiraz
46,login,2024-11-13 23:12:17,ios,Shiraz
19,message_sent,2024-11-13 23:48:17,android,Tehran
52,message_sent,2024-11-14 00:18:46,android,Tehran
62,message_sent,2024-11-14 00:19:02,android,Mashhad
28,login,2024-11-14 00:30:29,ios,Isfahan
28,login,2024-11-14 00:44:55,android,Mashhad
58,login,2024-11-14 00:56:14,ios,Tehran
69,message_sent,2024-11-14 01:29:41,android,Tabriz
85,message_sent,2024-11-14 01:29:51,android,Tehran
81,message_sent,2024-11-14 01:31:12,ios,Tehran
54,message_sent,2024-11-14 01:33:23,android,Isfahan
23,message_sent,2024-11-14 01:45:58,android,Shiraz
7,message_sent,2024-11-14 02:01:50,ios,Mashhad
96,message_sent,2024-11-14 02:07:36,android,Isfahan
26,message_sent,2024-11-14 02:07:55,android,Mashhad
56,login,2024-11-14 02:17:35,android,Mashhad
36,message_sent,2024-11-14 02:32:53,ios,Isfahan
33,message_sent,2024-11-14 02:37:24,android,Shiraz
98,message_sent,2024-11-14 02:45:19,android,Shiraz
89,message_sent,2024-11-14 02:52:20,android,Isfahan
60,message_sent,2024-11-14 03:02:40,ios,Shiraz
99,login,2024-11-14 03:10:38,android,Mashhad
25,message_sent,2024-11-14 03:25:35,android,Shiraz
89,message_sent,2024-11-14 03:39:38,android,Tehran
2,login,2024-11-14 03:41:29,ios,Tabriz
27,login,2024-11-14 03:59:13,ios,Shiraz
30,message_sent,2024-11-14 04:34:42,android,Isfahan
45,message_sent,2024-11-14 04:39:52,android,Shiraz
80,message_sent,2024-11-14 04:53:42,android,Tehran
44,login,2024-11-14 05:25:42,android,Mashhad
8,message_sent,2024-11-14 05:32:44,android,Mashhad
38,message_sent,2024-11-14 05:34:13,android,Tabriz
30,message_sent,2024-11-14 05:34:17,ios,Mashhad
49,login,2024-11-14 06:05:30,android,Tehran
90,message_sent,2024-11-14 06:32:02,android,Shiraz
58,message_sent,2024-11-14 07:11:09,android,Mashhad
44,message_sent,2024-11-14 07:32:43,android,Shiraz
62,login,2024-11-14 07:32:55,ios,Mashhad
38,login,2024-11-14 07:36:40,android,Isfahan
59,message_sent,2024-11-14 08:14:24,android,Shiraz
27,login,2024-11-14 08:16:33,android,Tehran
30,message_sent,2024-11-14 08:18:05,android,Isfahan
92,message_sent,2024-11-14 09:08:26,android,Tabriz
88,message_sent,2024-11-14 09:31:09,ios,Shiraz
24,login,2024-11-14 09:38:30,ios,Mashhad
63,message_sent,2024-11-14 09:41:37,android,Shiraz
85,login,2024-11-14 09:46:58,android,Tehran
84,message_sent,2024-11-14 10:01:00,android,Tehran
2,message_sent,2024-11-14 10:11:10,android,Isfahan
97,login,2024-11-14 10:34:21,android,Tehran
12,message_sent,2024-11-14 10:43:05,android,Shiraz
93,message_sent,2024-11-14 10:46:15,android,Isfahan
81,message_sent,2024-11-14 10:51:26,android,Tehran
92,login,2024-11-14 10:53:58,android,Shiraz
3,message_sent,2024-11-14 10:55:53,ios,Isfahan
49,message_sent,2024-11-14 11:08:17,android,Tehran
63,message_sent,2024-11-14 11:25:45,android,Shiraz
24,message_sent,2024-11-14 11:26:55,android,Tehran
36,message_sent,2024-11-14 12:13:04,android,Tehran
49,message_sent,2024-11-14 12:15:15,android,Shiraz
98,message_sent,2024-11-14 12:32:41,android,Tabriz
65,message_sent,2024-11-14 12:36:27,android,Shiraz
52,message_sent,2024-11-14 12:49:06,android,Shiraz
62,message_sent,2024-11-14 12:55:54,android,Shiraz
26,message_sent,2024-11-14 13:14:27,android,Isfahan
56,message_sent,2024-11-14 13:22:26,android,Shiraz
4,message_sent,2024-11-14 13:25:12,android,Isfahan
61,login,2024-11-14 13:54:58,ios,Shiraz
80,message_sent,2024-11-14 13:55:02,ios,Mashhad
46,message_sent,2024-11-14 14:01:46,ios,Shiraz
100,message_sent,2024-11-14 14:40:47,android,Tehran
8,message_sent,2024-11-14 14:45:34,ios,Tehran
74,login,2024-11-14 15:33:21,android,Isfahan
24,message_sent,2024-11-14 15:51:13,android,Tabriz
2,message_sent,2024-11-14 15:55:49,android,Isfahan
17,login,2024-11-14 16:13:55,ios,Mashhad
57,message_sent,2024-11-14 16:24:33,android,Tehran
30,message_sent,2024-11-14 16:39:50,android,Isfahan
98,login,2024-11-14 16:55:02,android,Tehran
62,login,2024-11-14 17:25:18,android,Mashhad
51,login,2024-11-14 18:02:17,ios,Shiraz
95,message_sent,2024-11-14 18:06:10,android,Isfahan
92,login,2024-11-14 18:19:13,android,Isfahan
71,login,2024-11-14 18:34:35,android,Shiraz
6,message_sent,2024-11-14 18:52:31,android,Mashhad
69,message_sent,2024-11-14 19:20:22,android,Tehran
24,message_sent,2024-11-14 19:20:40,android,Isfahan
55,message_sent,2024-11-14 19:31:29,android,Mashhad
7,message_sent,2024-11-14 19:32:32,android,Tabriz
78,login,2024-11-14 21:06:00,android,Isfahan
63,login,2024-11-14 21:13:32,android,Shiraz
69,message_sent,2024-11-14 21:15:03,android,Shiraz
79,message_sent,2024-11-14 21:25:11,android,Tabriz
91,message_sent,2024-11-14 21:32:00,android,Tabriz
62,message_sent,2024-11-14 21:35:28,ios,Tabriz
14,message_sent,2024-11-14 21:50:02,ios,Mashhad
3,message_sent,2024-11-14 22:10:36,android,Tabriz
36,message_sent,2024-11-14 22:31:26,android,Isfahan
8,login,2024-11-14 22:33:34,ios,Tehran
38,message_sent,2024-11-14 22:46:12,android,Shiraz
41,login,2024-11-15 00:01:15,ios,Tehran
64,message_sent,2024-11-15 00:08:48,android,Mashhad
37,message_sent,2024-11-15 00:12:20,android,Shiraz
90,message_sent,2024-11-15 00:33:50,ios,Mashhad
10,message_sent,2024-11-15 01:00:46,android,Shiraz
82,message_sent,2024-11-15 01:45:02,android,Shiraz
45,message_sent,2024-11-15 02:17:32,android,Tehran
78,message_sent,2024-11-15 03:46:39,ios,Tehran
58,message_sent,2024-11-15 04:04:05,android,Shiraz
51,message_sent,2024-11-15 04:09:09,ios,Isfahan
87,message_sent,2024-11-15 04:14:25,android,Tabriz
74,message_sent,2024-11-15 04:18:01,android,Isfahan
15,message_sent,2024-11-15 04:54:10,android,Shiraz
55,message_sent,2024-11-15 05:14:36,ios,Tabriz
51,login,2024-11-15 05:31:18,android,Mashhad
19,message_sent,2024-11-15 06:05:56,android,Isfahan
61,login,2024-11-15 06:06:39,android,Mashhad
100,message_sent,2024-11-15 06:20:40,android,Isfahan
3,message_sent,2024-11-15 06:50:11,ios,Isfahan
67,message_sent,2024-11-15 06:52:59,android,Isfahan
43,message_sent,2024-11-15 07:35:40,android,Tehran
97,message_sent,2024-11-15 07:37:32,android,Isfahan
19,message_sent,2024-11-15 07:54:10,ios,Tehran
71,message_sent,2024-11-15 08:28:58,ios,Tehran
36,message_sent,2024-11-15 09:23:37,ios,Shiraz
82,message_sent,2024-11-15 09:33:56,android,Tehran
97,login,2024-11-15 09:55:33,ios,Shiraz
14,message_sent,2024-11-15 09:59:54,android,Tabriz
34,message_sent,2024-11-15 10:21:38,android,Tehran
49,message_sent,2024-11-15 10:26:43,android,Tabriz
62,message_sent,2024-11-15 10:44:36,android,Isfahan
21,message_sent,2024-11-15 10:51:53,android,Tabriz
53,message_sent,2024-11-15 11:02:33,ios,Mashhad
24,message_sent,2024-11-15 11:20:46,android,Mashhad
39,login,2024-11-15 12:12:52,android,Tabriz
24,message_sent,2024-11-15 12:17:10,android,Isfahan
69,message_sent,2024-11-15 12:50:25,android,Tabriz
29,login,2024-11-15 12:54:12,android,Tehran
1,login,2024-11-15 13:38:45,android,Mashhad
90,message_sent,2024-11-15 13:40:44,android,Tehran
62,message_sent,2024-11-15 14:26:08,android,Tabriz
51,message_sent,2024-11-15 14:45:18,android,Mashhad
45,login,2024-11-15 14:51:17,android,Isfahan
51,message_sent,2024-11-15 15:21:47,android,Shiraz
40,message_sent,2024-11-15 15:26:43,android,Mashhad
90,message_sent,2024-11-15 16:02:40,android,Tehran
84,message_sent,2024-11-15 16:10:17,ios,Shiraz
95,message_sent,2024-11-15 16:20:30,android,Isfahan
76,message_sent,2024-11-15 17:03:09,ios,Shiraz
8,login,2024-11-15 17:31:12,android,Mashhad
90,message_sent,2024-11-15 17:46:33,android,Shiraz
57,login,2024-11-15 18:25:11,android,Tehran
11,message_sent,2024-11-15 18:35:45,android,Mashhad
58,login,2024-11-15 19:18:33,android,Tehran
88,message_sent,2024-11-15 19:27:34,android,Tabriz
65,message_sent,2024-11-15 19:52:06,ios,Shiraz
30,login,2024-11-15 20:20:54,ios,Mashhad
45,message_sent,2024-11-15 20:24:45,ios,Shiraz
39,login,2024-11-15 20:54:17,ios,Isfahan
90,message_sent,2024-11-15 21:09:30,android,Tabriz
55,message_sent,2024-11-15 21:21:34,ios,Mashhad
28,login,2024-11-15 21:22:08,ios,Mashhad
36,login,2024-11-15 21:51:25,android,Shiraz
44,message_sent,2024-11-15 21:59:38,ios,Tabriz
79,message_sent,2024-11-15 22:47:03,android,Mashhad
34,message_sent,2024-11-15 23:00:43,ios,Mashhad
36,message_sent,2024-11-15 23:03:23,android,Tabriz
17,message_sent,2024-11-15 23:24:14,ios,Mashhad
35,message_sent,2024-11-15 23:28:20,android,Tehran
88,message_sent,2024-11-15 23:55:45,android,Isfahan
